id,user,uid,version,changeset,timestamp 
478301818,andygol,94578,1,46552571,2017-03-03T16:34:43Z
478301920,andygol,94578,1,46552571,2017-03-03T16:34:47Z
478302022,andygol,94578,1,46552571,2017-03-03T16:34:52Z
478302125,andygol,94578,1,46552571,2017-03-03T16:34:56Z
478302237,andygol,94578,1,46552571,2017-03-03T16:35:00Z
478302342,andygol,94578,1,46552571,2017-03-03T16:35:06Z
478305949,RichRico,2219338,1,46553142,2017-03-03T16:59:51Z
478306053,RichRico,2219338,1,46553142,2017-03-03T16:59:55Z
478306171,RichRico,2219338,1,46553142,2017-03-03T17:00:00Z
478306283,RichRico,2219338,1,46553142,2017-03-03T17:00:05Z
478413343,dannykath,2226712,1,46570490,2017-03-04T11:57:39Z
478413444,dannykath,2226712,1,46570490,2017-03-04T11:57:44Z
478413545,dannykath,2226712,1,46570490,2017-03-04T11:57:50Z
478413661,dannykath,2226712,1,46570490,2017-03-04T11:57:55Z
478413761,dannykath,2226712,1,46570490,2017-03-04T11:58:01Z
478413861,dannykath,2226712,1,46570490,2017-03-04T11:58:07Z
478413964,dannykath,2226712,1,46570490,2017-03-04T11:58:13Z
478414064,dannykath,2226712,1,46570490,2017-03-04T11:58:19Z
478414164,dannykath,2226712,1,46570490,2017-03-04T11:58:25Z
478419124,dannykath,2226712,1,46571005,2017-03-04T12:19:50Z
478419225,dannykath,2226712,1,46571005,2017-03-04T12:19:55Z
478419348,dannykath,2226712,1,46571005,2017-03-04T12:20:00Z
478419452,dannykath,2226712,1,46571005,2017-03-04T12:20:05Z
478419554,dannykath,2226712,1,46571005,2017-03-04T12:20:11Z
478419665,dannykath,2226712,1,46571005,2017-03-04T12:20:16Z
478419783,dannykath,2226712,1,46571005,2017-03-04T12:20:21Z
478419896,dannykath,2226712,1,46571005,2017-03-04T12:20:26Z
478419997,dannykath,2226712,1,46571005,2017-03-04T12:20:31Z
478420097,dannykath,2226712,1,46571005,2017-03-04T12:20:36Z
478420205,dannykath,2226712,1,46571005,2017-03-04T12:20:41Z
478420314,dannykath,2226712,1,46571005,2017-03-04T12:20:46Z
478420420,dannykath,2226712,1,46571005,2017-03-04T12:20:52Z
478420521,dannykath,2226712,1,46571005,2017-03-04T12:20:57Z
478420622,dannykath,2226712,1,46571005,2017-03-04T12:21:02Z
478420722,dannykath,2226712,1,46571005,2017-03-04T12:21:07Z
478420824,dannykath,2226712,1,46571005,2017-03-04T12:21:12Z
478420924,dannykath,2226712,1,46571005,2017-03-04T12:21:17Z
478428831,dannykath,2226712,1,46572266,2017-03-04T13:09:51Z
478428931,dannykath,2226712,1,46572266,2017-03-04T13:09:56Z
478429600,dannykath,2226712,1,46572320,2017-03-04T13:14:27Z
478429700,dannykath,2226712,1,46572320,2017-03-04T13:14:32Z
478429803,dannykath,2226712,1,46572320,2017-03-04T13:14:37Z
478429905,dannykath,2226712,1,46572320,2017-03-04T13:14:42Z
478430007,dannykath,2226712,1,46572320,2017-03-04T13:14:48Z
478430137,dannykath,2226712,1,46572320,2017-03-04T13:14:59Z
478430244,dannykath,2226712,1,46572320,2017-03-04T13:15:04Z
478434089,dannykath,2226712,1,46572672,2017-03-04T13:33:18Z
478434189,dannykath,2226712,1,46572672,2017-03-04T13:33:24Z
478434289,dannykath,2226712,1,46572672,2017-03-04T13:33:29Z
478434389,dannykath,2226712,1,46572672,2017-03-04T13:33:34Z
478434489,dannykath,2226712,1,46572672,2017-03-04T13:33:39Z
478434589,dannykath,2226712,1,46572672,2017-03-04T13:33:44Z
478434722,dannykath,2226712,1,46572672,2017-03-04T13:33:49Z
478434822,dannykath,2226712,1,46572672,2017-03-04T13:33:54Z
478434922,dannykath,2226712,1,46572672,2017-03-04T13:33:59Z
478435027,dannykath,2226712,1,46572672,2017-03-04T13:34:04Z
478435127,dannykath,2226712,1,46572672,2017-03-04T13:34:09Z
478435227,dannykath,2226712,1,46572672,2017-03-04T13:34:14Z
478435327,dannykath,2226712,1,46572672,2017-03-04T13:34:20Z
478435435,dannykath,2226712,1,46572672,2017-03-04T13:34:25Z
478435535,dannykath,2226712,1,46572672,2017-03-04T13:34:30Z
478435635,dannykath,2226712,1,46572672,2017-03-04T13:34:35Z
478435735,dannykath,2226712,1,46572672,2017-03-04T13:34:40Z
478435843,dannykath,2226712,1,46572672,2017-03-04T13:34:45Z
478823218,andygol,94578,1,46620053,2017-03-06T10:52:29Z
478823336,andygol,94578,1,46620053,2017-03-06T10:52:35Z
478823438,andygol,94578,1,46620053,2017-03-06T10:52:41Z
478823574,andygol,94578,1,46620053,2017-03-06T10:52:47Z
478823674,andygol,94578,1,46620053,2017-03-06T10:52:53Z
478823774,andygol,94578,1,46620053,2017-03-06T10:52:59Z
478823882,andygol,94578,1,46620053,2017-03-06T10:53:07Z
478824003,andygol,94578,1,46620053,2017-03-06T10:53:13Z
478842180,andygol,94578,1,46623297,2017-03-06T12:58:53Z
478842332,andygol,94578,1,46623297,2017-03-06T12:59:01Z
478842476,andygol,94578,1,46623297,2017-03-06T12:59:07Z
478842661,andygol,94578,1,46623297,2017-03-06T12:59:13Z
478842763,andygol,94578,1,46623297,2017-03-06T12:59:19Z
478842898,andygol,94578,1,46623297,2017-03-06T12:59:24Z
478843000,andygol,94578,1,46623297,2017-03-06T12:59:30Z
478843110,andygol,94578,1,46623297,2017-03-06T12:59:36Z
478843222,andygol,94578,1,46623297,2017-03-06T12:59:42Z
478843328,andygol,94578,1,46623297,2017-03-06T12:59:48Z
478843438,andygol,94578,1,46623297,2017-03-06T12:59:54Z
478843539,andygol,94578,1,46623384,2017-03-06T13:00:02Z
478843658,andygol,94578,1,46623384,2017-03-06T13:00:07Z
478843766,andygol,94578,1,46623384,2017-03-06T13:00:12Z
478873040,andygol,94578,1,46627420,2017-03-06T15:51:27Z
478873144,andygol,94578,1,46627420,2017-03-06T15:51:31Z
478873244,andygol,94578,1,46627420,2017-03-06T15:51:36Z
478873345,andygol,94578,1,46627420,2017-03-06T15:51:41Z
478873445,andygol,94578,1,46627420,2017-03-06T15:51:45Z
478873546,andygol,94578,1,46627420,2017-03-06T15:51:50Z
478873649,andygol,94578,1,46627420,2017-03-06T15:51:55Z
478873789,andygol,94578,1,46627420,2017-03-06T15:51:59Z
478873957,andygol,94578,1,46627420,2017-03-06T15:52:05Z
478874057,andygol,94578,1,46627420,2017-03-06T15:52:09Z
478874165,andygol,94578,1,46627420,2017-03-06T15:52:13Z
478874265,andygol,94578,1,46627420,2017-03-06T15:52:18Z
478874382,andygol,94578,1,46627420,2017-03-06T15:52:33Z
478874483,andygol,94578,1,46627420,2017-03-06T15:52:38Z
478874583,andygol,94578,1,46627420,2017-03-06T15:52:43Z
478874690,andygol,94578,1,46627420,2017-03-06T15:52:47Z
478874807,andygol,94578,1,46627420,2017-03-06T15:52:52Z
478916260,andygol,94578,1,46633171,2017-03-06T20:05:24Z
478916367,andygol,94578,1,46633171,2017-03-06T20:05:28Z
479025854,andygol,94578,1,46650163,2017-03-07T12:06:19Z
479025966,andygol,94578,1,46650163,2017-03-07T12:06:24Z
479030041,andygol,94578,1,46650951,2017-03-07T12:35:36Z
479030146,andygol,94578,1,46650951,2017-03-07T12:35:41Z
479030249,andygol,94578,1,46650951,2017-03-07T12:35:46Z
479045628,andygol,94578,1,46652385,2017-03-07T13:38:19Z
479045782,andygol,94578,1,46652385,2017-03-07T13:38:24Z
479045975,andygol,94578,1,46652385,2017-03-07T13:38:28Z
479060838,andygol,94578,1,46654070,2017-03-07T14:53:10Z
479060939,andygol,94578,1,46654070,2017-03-07T14:53:15Z
479061041,andygol,94578,1,46654070,2017-03-07T14:53:19Z
479061150,andygol,94578,1,46654070,2017-03-07T14:53:24Z
479061250,andygol,94578,1,46654070,2017-03-07T14:53:29Z
479061350,andygol,94578,1,46654070,2017-03-07T14:53:34Z
479068032,andygol,94578,1,46654739,2017-03-07T15:18:13Z
479068132,andygol,94578,1,46654739,2017-03-07T15:18:18Z
479068233,andygol,94578,1,46654739,2017-03-07T15:18:23Z
479071528,andygol,94578,1,46655078,2017-03-07T15:34:41Z
479071671,andygol,94578,1,46655078,2017-03-07T15:34:46Z
479071771,andygol,94578,1,46655078,2017-03-07T15:34:51Z
479071874,andygol,94578,1,46655078,2017-03-07T15:34:57Z
479135544,andygol,94578,1,46661106,2017-03-07T19:25:38Z
479135681,andygol,94578,1,46661106,2017-03-07T19:25:43Z
479135795,andygol,94578,1,46661106,2017-03-07T19:25:47Z
479135934,andygol,94578,1,46661106,2017-03-07T19:25:52Z
479136059,andygol,94578,1,46661106,2017-03-07T19:25:57Z
479136159,andygol,94578,1,46661106,2017-03-07T19:26:02Z
479136259,andygol,94578,1,46661106,2017-03-07T19:26:07Z
479136361,andygol,94578,1,46661106,2017-03-07T19:26:12Z
479136462,andygol,94578,1,46661106,2017-03-07T19:26:18Z
479136636,andygol,94578,2,46719608,2017-03-09T19:31:41Z
479136736,andygol,94578,1,46661106,2017-03-07T19:26:28Z
479136935,andygol,94578,1,46661106,2017-03-07T19:26:32Z
479137054,andygol,94578,1,46661106,2017-03-07T19:26:37Z
479137190,andygol,94578,1,46661106,2017-03-07T19:26:42Z
479137296,andygol,94578,1,46661106,2017-03-07T19:26:46Z
479137416,andygol,94578,2,46719608,2017-03-09T19:31:41Z
479137539,andygol,94578,1,46661106,2017-03-07T19:26:56Z
479137644,andygol,94578,1,46661106,2017-03-07T19:27:00Z
479162286,andygol,94578,1,46663891,2017-03-07T21:14:22Z
479162400,andygol,94578,1,46663891,2017-03-07T21:14:26Z
479162504,andygol,94578,1,46663891,2017-03-07T21:14:32Z
479162620,andygol,94578,1,46663891,2017-03-07T21:14:36Z
479162721,andygol,94578,1,46663891,2017-03-07T21:14:40Z
479162831,andygol,94578,1,46663891,2017-03-07T21:14:44Z
479162935,andygol,94578,1,46663891,2017-03-07T21:14:49Z
479163035,andygol,94578,1,46663891,2017-03-07T21:14:53Z
479163135,andygol,94578,1,46663891,2017-03-07T21:14:58Z
479163235,andygol,94578,1,46663891,2017-03-07T21:15:02Z
479163336,andygol,94578,1,46663891,2017-03-07T21:15:07Z
479163436,andygol,94578,1,46663891,2017-03-07T21:15:11Z
479545673,andygol,94578,1,46714915,2017-03-09T16:47:57Z
479545774,andygol,94578,1,46714915,2017-03-09T16:48:01Z
479545876,andygol,94578,1,46714915,2017-03-09T16:48:07Z
479545985,andygol,94578,1,46714915,2017-03-09T16:48:11Z
479546092,andygol,94578,1,46714915,2017-03-09T16:48:17Z
479546211,andygol,94578,1,46714915,2017-03-09T16:48:22Z
479546311,andygol,94578,1,46714915,2017-03-09T16:48:26Z
479546423,andygol,94578,1,46714915,2017-03-09T16:48:31Z
479546523,andygol,94578,1,46714915,2017-03-09T16:48:36Z
479546623,andygol,94578,1,46714915,2017-03-09T16:48:40Z
479546738,andygol,94578,1,46714915,2017-03-09T16:48:45Z
479546841,andygol,94578,1,46714915,2017-03-09T16:48:50Z
479546947,andygol,94578,1,46714915,2017-03-09T16:48:55Z
479547061,andygol,94578,1,46714915,2017-03-09T16:48:59Z
479547173,andygol,94578,1,46714915,2017-03-09T16:49:06Z
479547275,andygol,94578,1,46714915,2017-03-09T16:49:10Z
479547375,andygol,94578,1,46714915,2017-03-09T16:49:14Z
479564969,andygol,94578,1,46717551,2017-03-09T18:16:47Z
479565069,andygol,94578,1,46717551,2017-03-09T18:16:52Z
479565187,andygol,94578,1,46717551,2017-03-09T18:16:56Z
479565305,andygol,94578,1,46717551,2017-03-09T18:17:01Z
479579071,andygol,94578,1,46719608,2017-03-09T19:30:55Z
479579171,andygol,94578,1,46719608,2017-03-09T19:30:59Z
479579274,andygol,94578,1,46719608,2017-03-09T19:31:06Z
479579374,andygol,94578,1,46719608,2017-03-09T19:31:10Z
479579499,andygol,94578,1,46719608,2017-03-09T19:31:15Z
479579720,andygol,94578,1,46719608,2017-03-09T19:31:19Z
479579828,andygol,94578,1,46719608,2017-03-09T19:31:24Z
479579931,andygol,94578,1,46719608,2017-03-09T19:31:29Z
479580033,andygol,94578,1,46719608,2017-03-09T19:31:33Z
479585341,andygol,94578,1,46720323,2017-03-09T19:58:09Z
479585454,andygol,94578,1,46720323,2017-03-09T19:58:14Z
479585576,andygol,94578,1,46720323,2017-03-09T19:58:19Z
479585724,andygol,94578,1,46720323,2017-03-09T19:58:24Z
479585836,andygol,94578,1,46720323,2017-03-09T19:58:30Z
479585981,andygol,94578,1,46720323,2017-03-09T19:58:34Z
479586081,andygol,94578,1,46720323,2017-03-09T19:58:39Z
479586194,andygol,94578,1,46720323,2017-03-09T19:58:44Z
479600421,andygol,94578,1,46722260,2017-03-09T21:08:42Z
479600521,andygol,94578,1,46722260,2017-03-09T21:08:46Z
479600621,andygol,94578,1,46722260,2017-03-09T21:08:51Z
479600721,andygol,94578,1,46722260,2017-03-09T21:08:56Z
479600821,andygol,94578,1,46722260,2017-03-09T21:09:00Z
479600963,andygol,94578,1,46722260,2017-03-09T21:09:06Z
479601071,andygol,94578,1,46722260,2017-03-09T21:09:11Z
479601174,andygol,94578,1,46722260,2017-03-09T21:09:16Z
479601274,andygol,94578,1,46722260,2017-03-09T21:09:20Z
479601374,andygol,94578,1,46722260,2017-03-09T21:09:25Z
479601480,andygol,94578,1,46722260,2017-03-09T21:09:30Z
479601602,andygol,94578,1,46722260,2017-03-09T21:09:34Z
479601708,andygol,94578,1,46722260,2017-03-09T21:09:39Z
479704305,andygol,94578,1,46736170,2017-03-10T11:43:53Z
479704405,andygol,94578,1,46736170,2017-03-10T11:43:58Z
479704509,andygol,94578,1,46736170,2017-03-10T11:44:03Z
479704660,andygol,94578,1,46736170,2017-03-10T11:44:08Z
479704832,andygol,94578,1,46736170,2017-03-10T11:44:13Z
479704932,andygol,94578,1,46736170,2017-03-10T11:44:17Z
479705041,andygol,94578,1,46736170,2017-03-10T11:44:22Z
479706591,andygol,94578,1,46736473,2017-03-10T11:56:52Z
479706707,andygol,94578,1,46736473,2017-03-10T11:56:58Z
479708370,andygol,94578,1,46736666,2017-03-10T12:06:07Z
479708470,andygol,94578,1,46736666,2017-03-10T12:06:11Z
479711356,andygol,94578,1,46737127,2017-03-10T12:26:12Z
479711457,andygol,94578,1,46737127,2017-03-10T12:26:17Z
479711564,andygol,94578,1,46737127,2017-03-10T12:26:22Z
479711675,andygol,94578,1,46737127,2017-03-10T12:26:28Z
480159313,oba510,933797,1,46804373,2017-03-13T08:04:35Z
480221252,andygol,94578,1,46814486,2017-03-13T14:31:17Z
480221361,andygol,94578,1,46814486,2017-03-13T14:31:24Z
480221461,andygol,94578,1,46814486,2017-03-13T14:31:31Z
480221568,andygol,94578,1,46814486,2017-03-13T14:31:38Z
480221670,andygol,94578,1,46814486,2017-03-13T14:31:45Z
480221778,andygol,94578,1,46814486,2017-03-13T14:31:53Z
480264785,andygol,94578,1,46821276,2017-03-13T19:01:30Z
480264901,andygol,94578,1,46821276,2017-03-13T19:01:37Z
480265004,andygol,94578,1,46821276,2017-03-13T19:01:43Z
480265106,andygol,94578,1,46821276,2017-03-13T19:01:50Z
480265235,andygol,94578,1,46821276,2017-03-13T19:02:02Z
480265336,andygol,94578,1,46821276,2017-03-13T19:02:09Z
480265436,andygol,94578,1,46821276,2017-03-13T19:02:15Z
480265537,andygol,94578,1,46821276,2017-03-13T19:02:21Z
480265645,andygol,94578,1,46821276,2017-03-13T19:02:28Z
480265747,andygol,94578,1,46821276,2017-03-13T19:02:34Z
480265847,andygol,94578,1,46821276,2017-03-13T19:02:41Z
480265947,andygol,94578,1,46821276,2017-03-13T19:02:47Z
480266047,andygol,94578,1,46821276,2017-03-13T19:02:54Z
480266211,andygol,94578,1,46821276,2017-03-13T19:03:01Z
480266347,andygol,94578,1,46821276,2017-03-13T19:03:08Z
480356904,andygol,94578,1,46834011,2017-03-14T09:03:30Z
480358547,andygol,94578,1,46834239,2017-03-14T09:13:38Z
480358735,andygol,94578,1,46834239,2017-03-14T09:13:51Z
480360450,andygol,94578,1,46834404,2017-03-14T09:22:14Z
480360776,andygol,94578,1,46834404,2017-03-14T09:22:26Z
480364620,andygol,94578,1,46834728,2017-03-14T09:38:52Z
480368696,andygol,94578,1,46835363,2017-03-14T10:05:44Z
480368903,andygol,94578,1,46835363,2017-03-14T10:05:56Z
480369095,andygol,94578,1,46835363,2017-03-14T10:06:07Z
480369286,andygol,94578,1,46835363,2017-03-14T10:06:18Z
480373150,andygol,94578,1,46836287,2017-03-14T10:33:25Z
480373380,andygol,94578,1,46836287,2017-03-14T10:33:36Z
480373590,andygol,94578,1,46836287,2017-03-14T10:33:47Z
480375405,andygol,94578,2,46841014,2017-03-14T13:26:12Z
480376099,andygol,94578,1,46836823,2017-03-14T10:55:26Z
480377769,andygol,94578,1,46837081,2017-03-14T11:05:13Z
480377869,andygol,94578,1,46837081,2017-03-14T11:05:20Z
480378273,andygol,94578,1,46837204,2017-03-14T11:09:48Z
480378385,andygol,94578,1,46837204,2017-03-14T11:09:55Z
480382050,andygol,94578,1,46837717,2017-03-14T11:28:48Z
480382258,andygol,94578,1,46837717,2017-03-14T11:28:55Z
480382518,andygol,94578,1,46837717,2017-03-14T11:29:02Z
480388197,andygol,94578,1,46838152,2017-03-14T11:43:58Z
480388298,andygol,94578,1,46838152,2017-03-14T11:44:05Z
480388411,andygol,94578,1,46838152,2017-03-14T11:44:11Z
480388541,andygol,94578,1,46838152,2017-03-14T11:44:18Z
480388685,andygol,94578,1,46838152,2017-03-14T11:44:24Z
480395381,andygol,94578,1,46838724,2017-03-14T12:02:31Z
480395505,andygol,94578,1,46838724,2017-03-14T12:02:38Z
480395606,andygol,94578,1,46838724,2017-03-14T12:02:44Z
480395717,andygol,94578,1,46838724,2017-03-14T12:02:50Z
480395874,andygol,94578,1,46838724,2017-03-14T12:02:57Z
480406036,andygol,94578,1,46840368,2017-03-14T12:58:44Z
480406183,andygol,94578,1,46840368,2017-03-14T12:58:51Z
480406286,andygol,94578,1,46840368,2017-03-14T12:58:58Z
480406394,andygol,94578,1,46840368,2017-03-14T12:59:05Z
480409110,andygol,94578,1,46840794,2017-03-14T13:17:15Z
480409248,andygol,94578,1,46840794,2017-03-14T13:17:22Z
480409357,andygol,94578,1,46840794,2017-03-14T13:17:30Z
480409458,andygol,94578,1,46840794,2017-03-14T13:17:37Z
480409562,andygol,94578,1,46840794,2017-03-14T13:17:45Z
480411679,andygol,94578,1,46841014,2017-03-14T13:25:58Z
480411781,andygol,94578,1,46841014,2017-03-14T13:26:05Z
480412401,andygol,94578,1,46841114,2017-03-14T13:30:11Z
480412501,andygol,94578,1,46841114,2017-03-14T13:30:17Z
480412602,andygol,94578,1,46841114,2017-03-14T13:30:24Z
480413666,BerkeleyRedneck,6351147,2,51499464,2017-08-28T07:15:21Z
480413767,BerkeleyRedneck,6351147,2,52106633,2017-09-16T23:27:56Z
480413874,andygol,94578,1,46841301,2017-03-14T13:38:29Z
480414913,andygol,94578,1,46841464,2017-03-14T13:45:29Z
480421619,andygol,94578,1,46842524,2017-03-14T14:31:28Z
480421730,andygol,94578,1,46842524,2017-03-14T14:31:35Z
480421837,andygol,94578,1,46842524,2017-03-14T14:31:42Z
480421967,andygol,94578,1,46842524,2017-03-14T14:31:49Z
480427892,andygol,94578,1,46843462,2017-03-14T15:01:54Z
480428008,andygol,94578,1,46843462,2017-03-14T15:02:00Z
480428121,andygol,94578,1,46843462,2017-03-14T15:02:07Z
480432060,andygol,94578,1,46843971,2017-03-14T15:16:23Z
480432162,andygol,94578,1,46843971,2017-03-14T15:16:29Z
480432308,andygol,94578,1,46843971,2017-03-14T15:16:35Z
480432447,andygol,94578,1,46843971,2017-03-14T15:16:41Z
480432563,andygol,94578,1,46843971,2017-03-14T15:16:48Z
480432741,andygol,94578,1,46843971,2017-03-14T15:16:55Z
480432871,andygol,94578,1,46843971,2017-03-14T15:17:01Z
480439409,andygol,94578,1,46844679,2017-03-14T15:34:48Z
480439540,andygol,94578,1,46844679,2017-03-14T15:34:54Z
480439650,andygol,94578,1,46844679,2017-03-14T15:35:00Z
480439761,andygol,94578,1,46844679,2017-03-14T15:35:06Z
480439861,andygol,94578,1,46844679,2017-03-14T15:35:13Z
480440085,andygol,94578,1,46844679,2017-03-14T15:35:19Z
480444517,andygol,94578,1,46845334,2017-03-14T15:53:08Z
480444626,andygol,94578,1,46845334,2017-03-14T15:53:14Z
480444727,andygol,94578,1,46845334,2017-03-14T15:53:20Z
480444828,andygol,94578,1,46845334,2017-03-14T15:53:26Z
480444948,andygol,94578,1,46845334,2017-03-14T15:53:32Z
480445050,andygol,94578,1,46845334,2017-03-14T15:53:38Z
480445151,andygol,94578,1,46845334,2017-03-14T15:53:44Z
480445272,andygol,94578,1,46845334,2017-03-14T15:53:49Z
480448054,andygol,94578,1,46845674,2017-03-14T16:06:14Z
480448200,andygol,94578,1,46845674,2017-03-14T16:06:21Z
480448372,andygol,94578,1,46845674,2017-03-14T16:06:28Z
480448542,andygol,94578,1,46845674,2017-03-14T16:06:34Z
480448728,andygol,94578,1,46845674,2017-03-14T16:06:42Z
480448928,andygol,94578,1,46845674,2017-03-14T16:06:49Z
480449093,andygol,94578,1,46845674,2017-03-14T16:06:56Z
480449221,andygol,94578,1,46845674,2017-03-14T16:07:02Z
480463364,andygol,94578,1,46847687,2017-03-14T17:36:06Z
480463480,andygol,94578,1,46847687,2017-03-14T17:36:13Z
480463581,andygol,94578,1,46847687,2017-03-14T17:36:20Z
480463681,BerkeleyRedneck,6351147,2,51820083,2017-09-07T17:56:39Z
480463790,andygol,94578,1,46847687,2017-03-14T17:36:32Z
480471290,andygol,94578,1,46848325,2017-03-14T17:57:59Z
480471418,andygol,94578,1,46848325,2017-03-14T17:58:05Z
480471538,andygol,94578,1,46848325,2017-03-14T17:58:11Z
480471757,andygol,94578,1,46848325,2017-03-14T17:58:18Z
480471910,andygol,94578,1,46848325,2017-03-14T17:58:25Z
480479446,andygol,94578,1,46849340,2017-03-14T18:32:41Z
480479551,andygol,94578,1,46849340,2017-03-14T18:32:47Z
480479686,andygol,94578,1,46849340,2017-03-14T18:32:53Z
480479833,andygol,94578,1,46849340,2017-03-14T18:33:00Z
480481067,andygol,94578,1,46849501,2017-03-14T18:38:26Z
480481167,andygol,94578,1,46849501,2017-03-14T18:38:33Z
480481267,BerkeleyRedneck,6351147,2,51356263,2017-08-22T21:03:34Z
480632997,andygol,94578,1,46868019,2017-03-15T12:44:55Z
480634041,andygol,94578,1,46868149,2017-03-15T12:49:10Z
480634341,andygol,94578,1,46868215,2017-03-15T12:51:31Z
480640878,andygol,94578,1,46869300,2017-03-15T13:36:24Z
480640978,andygol,94578,1,46869300,2017-03-15T13:36:30Z
480644221,andygol,94578,1,46869761,2017-03-15T13:56:28Z
480644321,andygol,94578,1,46869761,2017-03-15T13:56:34Z
480644428,andygol,94578,1,46869761,2017-03-15T13:56:40Z
480644529,andygol,94578,1,46869761,2017-03-15T13:56:46Z
480644631,andygol,94578,1,46869761,2017-03-15T13:56:53Z
480644733,andygol,94578,1,46869761,2017-03-15T13:56:59Z
480644835,andygol,94578,1,46869761,2017-03-15T13:57:05Z
480653815,andygol,94578,1,46870831,2017-03-15T14:35:15Z
480653917,andygol,94578,1,46870831,2017-03-15T14:35:21Z
480654018,andygol,94578,1,46870831,2017-03-15T14:35:27Z
480654126,andygol,94578,1,46870831,2017-03-15T14:35:34Z
480658738,andygol,94578,1,46871567,2017-03-15T15:01:16Z
480658856,andygol,94578,1,46871567,2017-03-15T15:01:22Z
480658985,andygol,94578,1,46871567,2017-03-15T15:01:29Z
480659086,andygol,94578,1,46871567,2017-03-15T15:01:36Z
480659208,andygol,94578,1,46871567,2017-03-15T15:01:42Z
480659343,andygol,94578,1,46871567,2017-03-15T15:01:48Z
480659464,andygol,94578,1,46871567,2017-03-15T15:01:55Z
480659572,andygol,94578,1,46871567,2017-03-15T15:02:01Z
480661992,andygol,94578,1,46872037,2017-03-15T15:18:02Z
480662109,andygol,94578,1,46872037,2017-03-15T15:18:08Z
480662225,andygol,94578,1,46872037,2017-03-15T15:18:14Z
480662325,andygol,94578,1,46872037,2017-03-15T15:18:20Z
480662432,andygol,94578,1,46872037,2017-03-15T15:18:26Z
480662537,andygol,94578,1,46872037,2017-03-15T15:18:32Z
480662643,andygol,94578,1,46872037,2017-03-15T15:18:39Z
480669460,andygol,94578,1,46872559,2017-03-15T15:36:39Z
480669575,andygol,94578,1,46872559,2017-03-15T15:36:45Z
480669675,andygol,94578,1,46872559,2017-03-15T15:36:51Z
480669775,andygol,94578,1,46872559,2017-03-15T15:36:57Z
480669875,andygol,94578,1,46872559,2017-03-15T15:37:03Z
480669976,andygol,94578,1,46872559,2017-03-15T15:37:09Z
480670087,andygol,94578,1,46872559,2017-03-15T15:37:15Z
480672424,andygol,94578,1,46873027,2017-03-15T15:55:40Z
480672528,andygol,94578,1,46873027,2017-03-15T15:55:46Z
480672648,andygol,94578,1,46873027,2017-03-15T15:55:52Z
480672782,andygol,94578,1,46873027,2017-03-15T15:55:58Z
480672882,andygol,94578,1,46873027,2017-03-15T15:56:04Z
480672988,andygol,94578,1,46873027,2017-03-15T15:56:09Z
480673089,andygol,94578,1,46873027,2017-03-15T15:56:15Z
480679341,andygol,94578,1,46874170,2017-03-15T16:40:02Z
480679572,andygol,94578,1,46874170,2017-03-15T16:40:08Z
480679796,andygol,94578,1,46874170,2017-03-15T16:40:15Z
480679916,andygol,94578,1,46874170,2017-03-15T16:40:21Z
480680028,andygol,94578,1,46874170,2017-03-15T16:40:27Z
480741703,andygol,94578,1,46882277,2017-03-15T21:54:33Z
480741804,andygol,94578,1,46882277,2017-03-15T21:54:39Z
480741904,andygol,94578,1,46882277,2017-03-15T21:54:46Z
480742005,andygol,94578,1,46882277,2017-03-15T21:54:52Z
480742133,andygol,94578,1,46882277,2017-03-15T21:54:58Z
480808492,oba510,933797,1,46891800,2017-03-16T09:12:25Z
480898715,BerkeleyRedneck,6351147,3,51498548,2017-08-28T06:27:03Z
480898838,andygol,94578,1,46906125,2017-03-16T18:22:35Z
480898976,andygol,94578,1,46906125,2017-03-16T18:22:41Z
480899080,andygol,94578,1,46906125,2017-03-16T18:22:48Z
480902275,andygol,94578,1,46906477,2017-03-16T18:33:47Z
480902381,andygol,94578,1,46906477,2017-03-16T18:33:53Z
480902523,andygol,94578,1,46906477,2017-03-16T18:33:59Z
480903922,andygol,94578,1,46906690,2017-03-16T18:40:51Z
480904025,BerkeleyRedneck,6351147,2,51631349,2017-09-01T02:08:55Z
480908204,andygol,94578,1,46907349,2017-03-16T19:03:54Z
480910393,andygol,94578,1,46907656,2017-03-16T19:15:40Z
480912309,andygol,94578,1,46907962,2017-03-16T19:26:51Z
480985977,oba510,933797,1,46919800,2017-03-17T07:51:47Z
481011946,oba510,933797,1,46924250,2017-03-17T10:52:23Z
481015160,andygol,94578,1,46924781,2017-03-17T11:18:33Z
481021192,andygol,94578,1,46925806,2017-03-17T12:01:04Z
481038129,andygol,94578,1,46928241,2017-03-17T13:35:25Z
481038235,andygol,94578,1,46928241,2017-03-17T13:35:31Z
481038338,andygol,94578,1,46928241,2017-03-17T13:35:37Z
481038440,andygol,94578,1,46928241,2017-03-17T13:35:43Z
481060312,andygol,94578,1,46932192,2017-03-17T16:00:37Z
481060440,andygol,94578,1,46932192,2017-03-17T16:00:44Z
481060582,andygol,94578,1,46932192,2017-03-17T16:00:49Z
481060724,andygol,94578,1,46932192,2017-03-17T16:00:56Z
481102602,andygol,94578,1,46940219,2017-03-17T19:59:26Z
481102708,andygol,94578,1,46940219,2017-03-17T19:59:33Z
481593704,andygol,94578,1,47013229,2017-03-20T13:43:47Z
481593804,andygol,94578,1,47013229,2017-03-20T13:43:53Z
